date,CCAA_ISO,TEMP_PROM,TEMP_MIN,TEMP_MAX
2020-03-04,IB,13,1.4,25.1
2020-03-04,MC,17.8,6.7,27.1
2020-03-04,MD,12.3,2,19.7
2020-03-04,ML,18.5,15.8,21.1
2020-03-04,NC,11.1,2.4,20.9
2020-03-04,PV,12.8,5.5,20
2020-03-04,RI,12.6,4.6,21
2020-03-04,VC,17.2,4.1,27.4
2020-03-05,AN,13.64,2.3,23.9
2020-03-06,AN,12.5147058823529,3.3,21.1
2020-03-07,AN,12.8057142857143,-0.1,22.9
2020-03-05,AR,9.91538461538462,0.2,20.2
2020-03-06,AR,5.8,-1.6,11.1
2020-03-07,AR,8.06666666666667,-1.4,15.2
2020-03-05,AS,11.29,-0.8,20.3
2020-03-06,AS,7.06,-3.4,13.7
2020-03-07,AS,10.0181818181818,-0.3,16.9
2020-03-05,IB,15.27,7.2,22.3
2020-03-06,IB,12.65,2.3,19.5
2020-03-07,IB,10.99,2.1,18
2020-03-05,CN,18.9941176470588,6.9,23.8
2020-03-06,CN,18.2764705882353,5.7,24.8
2020-03-07,CN,18.4,5.7,24.7
2020-03-05,CB,11.9285714285714,-0.7,19.8
2020-03-06,CB,7.15714285714286,0,11.8
2020-03-07,CB,9.51428571428571,-1.5,15.9
2020-03-05,CL,7.68888888888889,-2.7,17.1
2020-03-06,CL,4.81481481481481,-4.9,13
2020-03-07,CL,6.85555555555556,-5.1,17.3
2020-03-05,CM,10.9631578947368,3.8,19.2
2020-03-06,CM,7.62631578947368,-0.8,17.3
2020-03-07,CM,7.95,-1.8,18.8
2020-03-05,CT,12.44375,-2.2,24.5
2020-03-06,CT,8.65333333333333,-4.8,19.4
2020-03-07,CT,8.8625,-5.2,19.2
2020-03-05,VC,17.0666666666667,2.8,27
2020-03-06,VC,12.6866666666667,-0.7,20.8
2020-03-07,VC,12.64,-0.2,21
2020-03-05,EX,12.4545454545455,6,18.5
2020-03-06,EX,11.3272727272727,4.9,18.1
2020-03-07,EX,11.5818181818182,2.1,19.7
2020-03-05,GA,10.7866666666667,3.8,16.1
2020-03-06,GA,9.34666666666667,2.4,15.2
2020-03-07,GA,11.0333333333333,2.5,18.5
2020-03-05,MD,9.11538461538461,-2.3,16.3
2020-03-06,MD,6.025,-4.9,13.9
2020-03-07,MD,6.91538461538462,-5.7,17.3
2020-03-05,MC,16.42,4.1,27.2
2020-03-06,MC,14.07,6.4,23
2020-03-07,MC,14.06,3.5,21.2
2020-03-05,NC,10.08,3.2,17.8
2020-03-06,NC,4.84,0.8,9.1
2020-03-07,NC,7.76,2.1,14.5
2020-03-05,PV,12.0636363636364,2.3,19.6
2020-03-06,PV,7.02727272727273,1,12.1
2020-03-07,PV,8.53636363636364,-0.1,14.3
2020-03-05,RI,11.8,6.7,16.9
2020-03-06,RI,7,5.1,8.9
2020-03-07,RI,8.2,2.6,13.7
2020-03-08,AN,13.6,-1.6,25.7
2020-03-08,AR,8.5,-4.1,22.3
2020-03-08,AS,10.7,-0.2,21.1
2020-03-08,CB,9.7,-3.2,19.5
2020-03-08,CE,15.5,12.6,18.4
2020-03-08,CL,6.3,-7.8,17.5
2020-03-08,CM,8.9,-4.6,22.3
2020-03-08,CN,19,6.2,30.6
2020-03-08,CT,9.9,-2.7,23.9
2020-03-08,EX,10.2,-1,20.2
2020-03-08,GA,10.1,-0.1,17.8
2020-03-08,IB,12.7,3,21.4
2020-03-08,MC,14.6,1.8,25.4
2020-03-08,MD,7,-5.5,18.2
2020-03-08,ML,15.7,10.1,21.3
2020-03-08,NC,8,-1.4,17.9
2020-03-08,PV,9.4,-1.3,18.7
2020-03-08,RI,7.5,-2.3,17.9
2020-03-08,VC,13.6,-1.2,26.2
2020-03-09,AN,15.4,1.6,27.6
2020-03-09,AR,8.7,-6.1,17.7
2020-03-09,AS,10.4,-0.6,17.3
2020-03-09,CB,9.1,-1,15.2
2020-03-09,CE,20.4,15,25.9
2020-03-09,CL,7.7,-3.4,20.4
2020-03-09,CM,10.3,-2.5,22.2
2020-03-09,CN,19.5,4.7,30.4
2020-03-09,CT,10.3,-0.9,21.1
2020-03-09,EX,12.9,2.7,23.6
2020-03-09,GA,9.9,-0.3,18.8
2020-03-09,IB,12,2.5,19.6
2020-03-09,MC,17,6.1,25.8
2020-03-09,MD,9.7,-1.9,19.4
2020-03-09,ML,18.8,13.3,24.3
2020-03-09,NC,8.2,1.9,14
2020-03-09,PV,8.8,3.9,13.7
2020-03-09,RI,8.3,-1.3,15
2020-03-09,VC,14.9,1.4,24.5
2020-03-10,AN,17.1,3.2,30
2020-03-10,AR,12,-0.6,25.3
2020-03-10,AS,12.2,3,23.2
2020-03-10,CB,10.6,0,21.3
2020-03-10,CE,18,15.3,20.8
2020-03-10,CL,11.7,-2,24.9
2020-03-10,CM,13.1,-1,26.8
2020-03-10,CN,19,4.4,30.1
2020-03-10,CT,10.6,-0.9,21.9
2020-03-10,EX,15.5,3.1,27.3
2020-03-10,GA,11.7,-0.4,24.2
2020-03-10,IB,12.7,2.5,21.5
2020-03-10,MC,16.7,6.8,25.7
2020-03-10,MD,13.2,1.7,24.2
2020-03-10,ML,18.8,14.8,22.7
2020-03-10,NC,11.4,1.5,21.9
2020-03-10,PV,10.7,0.7,20.5
2020-03-10,RI,12,1.9,22.3
2020-03-10,VC,14.5,0.9,26.1
2020-03-11,AN,18.7,3.9,31.4
2020-03-11,AR,14.5,0.2,28.1
2020-03-11,AS,12.7,3,22.7
2020-03-11,CB,11.6,-0.7,22.5
2020-03-11,CE,17.7,14.8,20.6
2020-03-11,CL,13.1,-1.9,27.4
2020-03-11,CM,16.2,-0.2,31.1
2020-03-11,CN,19,2.6,29.2
2020-03-11,CT,13.4,0.6,26.1
2020-03-11,EX,17.7,4.3,29.5
2020-03-11,GA,13.7,0.2,26.5
2020-03-11,IB,14.7,4,24.5
2020-03-11,MC,19.1,7.6,31.9
2020-03-11,MD,15.4,4,26.8
2020-03-11,ML,16.5,12.2,20.9
2020-03-11,NC,13.3,-0.9,25.1
2020-03-11,PV,12.8,1.1,24.8
2020-03-11,RI,13.7,3,26.1
2020-03-11,VC,17.4,1.9,30.6
2020-03-12,AN,18.5,4.7,29.3
2020-03-12,AR,15.4,2.3,28
2020-03-12,AS,10,1.7,15
2020-03-12,CB,10.1,2.3,15.1
2020-03-12,CE,19.6,14.9,24.3
2020-03-12,CL,13.6,1.7,28.6
2020-03-12,CM,17.1,1.2,31.6
2020-03-12,CN,19.5,3.4,31.1
2020-03-12,CT,14.8,2.2,27
2020-03-12,EX,18.1,7.1,28.9
2020-03-12,GA,11.4,3.8,20.7
2020-03-12,IB,15.7,3.8,27.5
2020-03-12,MC,18.2,6.4,28.9
2020-03-12,MD,16,3.4,26.8
2020-03-12,ML,18.9,15,22.9
2020-03-12,NC,12.6,4.1,22.9
2020-03-12,PV,11.3,6.5,17.3
2020-03-12,RI,12.8,3.2,21.9
2020-03-12,VC,16.7,3.5,28.5
2020-03-13,AN,16.3,4.1,26.9
2020-03-13,AR,11.4,1.3,21.4
2020-03-13,AS,9,-0.5,14.5
2020-03-13,CB,7.7,-1.7,14.5
2020-03-13,CE,18.7,15.1,22.2
2020-03-13,CL,9.7,-0.6,23.5
2020-03-13,CM,15.2,3.2,25.3
2020-03-13,CN,17.5,3.1,26.3
2020-03-13,CT,13.1,3.7,21.9
2020-03-13,EX,14.8,5.3,23
2020-03-13,GA,10.7,0.4,20.4
2020-03-13,IB,14.3,3.6,22.8
2020-03-13,MC,16.1,6.1,24.9
2020-03-13,MD,15,4.4,24.9
2020-03-13,ML,18.3,14.8,21.8
2020-03-13,NC,8.6,2.2,16.5
2020-03-13,PV,8.4,0.3,14.6
2020-03-13,RI,8.5,1,17.5
2020-03-13,VC,14,4.7,25.7
2020-03-14,AN,15.6,3,25.2
2020-03-14,AR,10.6,0.4,22.4
2020-03-14,AS,10.2,-1.2,17.6
2020-03-14,CB,8.8,-3.8,17.9
2020-03-14,CE,16.8,14.4,19.1
2020-03-14,CL,8.9,-4.4,25.4
2020-03-14,CM,13.7,0.6,24.6
2020-03-14,CN,16.1,-0.1,24
2020-03-14,CT,12.2,1.1,23.6
2020-03-14,EX,15.8,4.4,25.5
2020-03-14,GA,11.2,-2.1,22.3
2020-03-14,IB,13.8,3.9,21.5
